application_id,country_code,secondary_income,application_date,last_login,applicant_age,annual_income,credit_score,loan_amount,num_dependents,debt_to_income,account_score,monthly_payment,employment_type,loan_purpose,region,marital_status,branch_code,application_notes,is_homeowner,has_cosigner,loan_default
APP-201420,TWN,-,2022-06-07,2024-01-25 00:00:00,null,?,723,29656.29,1,0.373,3.69,$883.48,Retired,Business,East,Married,BR-017,Client seeks a loan to cover home renovation and repairs; stable employment history. Ref-901420.,Yes,false,No
APP-201421,TWN,Dividend,2022-03-06,10/21/2021,38.0,58551.0,836,104756.9,1,0.45,4.22,"$2,850.66",Contract,Medical,North,Married,BR-020,Applicant requests funding for tuition and education costs; stable employment history. Ref-901421.,No,false,No
APP-201422,TWN,n/a,2023-04-14,2024-09-24 00:00:00,n/a,,711,84197.62,1,0.827,8.52,"$2,125.99",Contract,Car,North,Married,BR-042,Borrower seeks a loan to cover home renovation and repairs; moderate credit risk profile. Ref-901422.,No,true,No
APP-201423,TWN,n/a,2024-08-16,30-06-2022,24.0,55413.0,755,116818.78,1,0.775,6.82,"$3,190.62",Salaried,Home,North,Married,BR-023,Customer seeks a loan to cover a new vehicle purchase; first-time applicant. Ref-901423.,No,false,No
APP-201424,TWN,-,2021-01-17,2023/05/18,?,,768,63659.65,1,0.39,6.8,"$1,849.45",Salaried,Education,North,Married,BR-008,Applicant seeks a loan to cover a new vehicle purchase; moderate credit risk profile. Ref-901424.,No,false,Yes
APP-201425,TWN,null,2024-12-22,2022-06-16 00:00:00,18.0,57431.0,726,34057.0,0,0.133,9.84,$881.55,Contract,Car,North,Married,BR-034,Borrower needs financing for expanding a small business; existing customer over 5 years. Ref-901425.,No,false,No
APP-201426,TWN,,2022-11-23,06/02/2021,32.0,95638.0,789,261380.89,1,0.988,2.18,"$6,920.90",Salaried,Medical,North,Divorced,BR-005,Applicant requests funding for a new vehicle purchase; moderate credit risk profile. Ref-901426.,No,false,Yes
APP-201427,TWN,-,2024-05-26,2024-07-31 00:00:00,47.0,94447.0,698,230942.81,0,0.566,5.08,"$6,202.91",Salaried,Car,North,Married,BR-028,Client needs financing for a family vacation abroad; first-time applicant. Ref-901427.,No,true,No
APP-201428,TWN,,2024-10-23,01/29/2024,23.0,67521.0,716,179945.61,4,0.73,0.93,"$4,510.10",Salaried,Home,North,Married,BR-004,Borrower applies for credit toward a family vacation abroad; moderate credit risk profile. Ref-901428.,No,true,No
APP-201429,TWN,-,2021-09-05,2023/02/05,47.0,-,639,87050.11,0,0.352,3.93,"$2,508.87",Self-employed,Car,North,Married,BR-028,Borrower applies for credit toward a new vehicle purchase; stable employment history. Ref-901429.,Yes,false,Yes
APP-201430,TWN,Dividend,2021-11-30,2024/12/29,,62974.0,850,70539.29,1,0.425,9.5,"$1,799.74",Salaried,Home,West,Married,BR-001,Client applies for credit toward a new vehicle purchase; stable employment history. Ref-901430.,No,false,No
APP-201431,TWN,,-,2021/04/08,30.0,63242.0,703,165094.43,0,0.668,0.86,"$4,325.63",Contract,Business,North,Married,BR-027,Client seeks a loan to cover a family vacation abroad; first-time applicant. Ref-901431.,Yes,false,No
APP-201432,TWN,NA,2022-09-04,09/19/2022,43.0,78878.0,690,168516.89,3,0.662,7.58,"$4,630.85",Salaried,Home,North,Single,BR-007,Customer seeks a loan to cover home renovation and repairs; first-time applicant. Ref-901432.,No,true,No
APP-201433,TWN,?,2022-10-21,10-11-2023,27.0,59558.0,776,129126.5,1,0.725,8.65,"$3,772.45",Salaried,Car,North,Married,BR-002,Client needs financing for medical expenses; existing customer over 5 years. Ref-901433.,Yes,false,Yes
APP-201434,TWN,-,2022-03-30,2022-05-17 00:00:00,46.0,n/a,649,44617.05,0,0.148,5.09,"$1,136.05",Salaried,Home,North,Married,BR-004,Customer applies for credit toward medical expenses; moderate credit risk profile. Ref-901434.,Yes,false,No
APP-201435,TWN,Freelance,2021-09-07,2022/12/28,41.0,?,682,23884.68,0,0.241,7.98,$725.46,Salaried,Education,North,Divorced,BR-031,Client requests funding for expanding a small business; existing customer over 5 years. Ref-901435.,No,false,No
APP-201436,TWN,-,,2021/09/17,43.0,87934.0,629,213103.77,2,0.833,4.41,"$5,927.11",Salaried,Home,North,Single,BR-008,Borrower applies for credit toward expanding a small business; moderate credit risk profile. Ref-901436.,No,false,Yes
APP-201437,TWN,?,2022-12-04,04-04-2024,-,140949.0,684,381816.96,2,1.075,3.53,"$9,900.44",Retired,Travel,South,Divorced,BR-012,Borrower seeks a loan to cover tuition and education costs; moderate credit risk profile. Ref-901437.,Yes,false,Yes
APP-201438,TWN,Rental,2021-01-13,01/17/2022,46.0,65066.0,656,90034.22,0,0.396,5.06,"$2,339.96",Self-employed,Education,North,Single,BR-019,Client requests funding for tuition and education costs; existing customer over 5 years. Ref-901438.,Yes,false,No
APP-201439,TWN,-,2024-09-09,2021/03/09,56.0,29546.0,719,79196.52,0,0.72,1.95,"$2,216.60",Salaried,Business,East,Single,BR-007,Borrower applies for credit toward a new vehicle purchase; first-time applicant. Ref-901439.,No,true,No
APP-201440,TWN,Freelance,2021-06-25,09/09/2021,48.0,115895.0,673,109865.03,1,0.256,3.07,"$2,801.84",Salaried,Car,South,Single,BR-032,Borrower requests funding for a family vacation abroad; moderate credit risk profile. Ref-901440.,Yes,false,No
APP-201441,TWN,Freelance,2024-07-04,16-06-2024,26.0,50506.0,641,98469.31,0,0.608,3.05,"$2,551.01",Contract,Car,North,Married,BR-004,Customer applies for credit toward expanding a small business; existing customer over 5 years. Ref-901441.,Yes,false,Yes
APP-201442,TWN,Pension,2023-10-31,2023-01-09 00:00:00,43.0,13561.0,662,18620.68,1,0.361,9.88,$564.32,Self-employed,Car,North,Single,BR-037,Client requests funding for medical expenses; moderate credit risk profile. Ref-901442.,Yes,true,No
APP-201443,TWN,null,2022-07-26,27-07-2024,46.0,53363.0,674,97905.68,0,0.517,3.35,"$2,923.41",Salaried,Home,North,Married,BR-034,Customer seeks a loan to cover tuition and education costs; first-time applicant. Ref-901443.,No,true,No
APP-201444,TWN,-,2022-07-31,29-01-2023,23.0,80203.0,647,79543.17,3,0.325,2.29,"$2,260.71",Salaried,Education,North,Married,BR-026,Applicant seeks a loan to cover tuition and education costs; existing customer over 5 years. Ref-901444.,Yes,false,Yes
APP-201445,TWN,-,2021-04-03,13-01-2021,?,71885.0,745,104772.02,2,0.506,9.4,"$3,054.72",Contract,Car,North,Married,BR-036,Customer applies for credit toward a new vehicle purchase; first-time applicant. Ref-901445.,Yes,false,No
APP-201446,TWN,NA,2022-07-30,17-03-2024,41.0,109806.0,728,181653.92,0,0.57,1.39,"$4,653.00",Retired,Education,North,Single,BR-005,Customer needs financing for a new vehicle purchase; first-time applicant. Ref-901446.,Yes,false,Yes
APP-201447,TWN,null,2024-08-07,28-11-2022,45.0,80830.0,692,157496.56,3,0.646,9.66,"$4,178.52",Retired,Car,North,Single,BR-022,Client needs financing for medical expenses; existing customer over 5 years. Ref-901447.,Yes,false,No
APP-201448,TWN,-,2024-07-10,2021-06-12 00:00:00,29.0,63245.0,601,64034.96,0,0.231,8.53,"$1,606.54",NA,Home,North,Single,BR-037,Client requests funding for home renovation and repairs; existing customer over 5 years. Ref-901448.,Yes,false,No
APP-201449,TWN,,2024-12-10,27-06-2021,41.0,22384.0,717,45075.16,1,0.674,6.47,"$1,272.44",Salaried,Education,North,Married,BR-034,Client requests funding for a new vehicle purchase; first-time applicant. Ref-901449.,No,false,Yes
APP-201450,TWN,Rental,2023-09-01,2021-04-20 00:00:00,44.0,34280.0,595,35293.12,0,0.25,4.28,$883.27,Salaried,Business,North,Single,BR-030,Customer needs financing for expanding a small business; good repayment record. Ref-901450.,No,false,No
APP-201451,TWN,,2023-01-17,2023-02-12 00:00:00,36.0,64992.0,694,191104.91,0,1.087,1.97,"$4,889.60",Salaried,Car,North,Single,BR-005,Client seeks a loan to cover expanding a small business; stable employment history. Ref-901451.,No,false,No
APP-201452,TWN,Freelance,2024-03-21,18-09-2023,41.0,83140.0,685,91734.7,1,0.419,1.06,"$2,801.01",Salaried,Car,North,Divorced,BR-038,Borrower applies for credit toward a new vehicle purchase; existing customer over 5 years. Ref-901452.,No,false,No
APP-201453,TWN,NA,2021-11-25,2021/05/11,18.0,35787.0,642,27701.62,0,0.198,1.04,$706.35,Contract,Home,North,Married,BR-015,Applicant applies for credit toward a new vehicle purchase; moderate credit risk profile. Ref-901453.,Yes,false,No
APP-201454,TWN,n/a,?,2023-04-22 00:00:00,57.0,43947.0,626,51762.86,1,0.46,3.49,"$1,577.25",Salaried,Home,North,Married,BR-035,Applicant seeks a loan to cover medical expenses; good repayment record. Ref-901454.,Yes,false,No
APP-201455,TWN,NA,2023-03-05,07/19/2024,27.0,75050.0,635,144110.35,1,0.627,4.07,"$4,034.71",Self-employed,Medical,North,Single,BR-005,Borrower requests funding for expanding a small business; stable employment history. Ref-901455.,No,false,No
APP-201456,TWN,,2022-10-18,08/16/2024,18.0,23129.0,821,37365.55,3,0.56,9.24,"$1,035.42",Retired,Car,North,Married,BR-010,Applicant applies for credit toward medical expenses; stable employment history. Ref-901456.,No,false,No
APP-201457,TWN,,2023-10-14,26-09-2021,29.0,22712.0,664,48796.65,3,0.742,5.36,"$1,254.63",Contract,Travel,North,Married,BR-029,Client requests funding for medical expenses; good repayment record. Ref-901457.,Yes,true,Yes
APP-201458,TWN,Freelance,2023-05-09,01/27/2022,30.0,53090.0,668,41123.65,1,0.258,9.91,"$1,118.15",Salaried,Education,North,Widowed,BR-044,Applicant requests funding for expanding a small business; first-time applicant. Ref-901458.,No,true,No
APP-201459,TWN,n/a,2022-12-06,09/03/2023,47.0,null,747,103203.76,0,0.348,7.21,"$2,780.72",null,Home,North,Married,BR-027,Customer seeks a loan to cover a family vacation abroad; existing customer over 5 years. Ref-901459.,Yes,false,Yes
APP-201460,TWN,-,2024-08-07,14-01-2024,29.0,46939.0,710,88721.3,3,0.601,1.46,"$2,561.01",Unemployed,Home,North,Married,BR-036,Borrower applies for credit toward a new vehicle purchase; moderate credit risk profile. Ref-901460.,No,false,Yes
APP-201461,TWN,,2022-05-30,2023/08/13,44.0,5000000.0,753,14683303.58,1,1.161,5.54,"$447,198.74",Salaried,Education,West,Married,BR-009,Applicant applies for credit toward a new vehicle purchase; existing customer over 5 years. Ref-901461.,No,false,Yes
APP-201462,TWN,Rental,2024-05-21,2023-05-19 00:00:00,29.0,60179.0,599,163454.97,0,0.991,1.59,"$4,380.61",Self-employed,Car,North,Single,BR-015,Client needs financing for a family vacation abroad; existing customer over 5 years. Ref-901462.,No,false,Yes
APP-201463,TWN,Dividend,2021-12-28,2022/04/14,67.0,30835.0,608,59484.35,2,0.56,0.39,"$1,495.58",Self-employed,Medical,North,Single,BR-032,Borrower requests funding for home renovation and repairs; stable employment history. Ref-901463.,No,true,No
APP-201464,TWN,Rental,2022-08-21,09/14/2024,47.0,82223.0,850,102857.81,1,0.496,9.44,"$3,122.84",Self-employed,Education,North,Married,BR-035,Customer requests funding for a family vacation abroad; moderate credit risk profile. Ref-901464.,Yes,true,Yes
APP-201465,TWN,?,2022-03-10,2021/11/10,64.0,56598.0,679,44546.99,2,0.299,3.38,"$1,233.44",Salaried,Medical,North,Single,BR-042,Borrower applies for credit toward home renovation and repairs; first-time applicant. Ref-901465.,Yes,false,No
APP-201466,TWN,?,2021-09-26,2023/08/10,28.0,67814.0,662,141123.38,0,0.601,1.9,"$3,850.07",Retired,Education,North,Married,BR-019,Borrower seeks a loan to cover a family vacation abroad; stable employment history. Ref-901466.,Yes,false,Yes
APP-201467,TWN,-,2021-03-14,08/29/2024,48.0,81722.0,693,155943.74,0,0.706,1.02,"$4,556.43",Contract,Car,North,Married,BR-036,Applicant needs financing for a new vehicle purchase; first-time applicant. Ref-901467.,Yes,false,No
APP-201468,TWN,-,2023-04-09,2023-07-24 00:00:00,29.0,45855.0,749,77295.77,2,0.427,6.52,"$2,207.88",Salaried,Car,North,Married,BR-005,Client applies for credit toward expanding a small business; stable employment history. Ref-901468.,Yes,true,No
APP-201469,TWN,Rental,2022-01-08,28-02-2021,47.0,89602.0,601,206135.04,0,0.527,4.61,"$5,770.80",Salaried,Home,North,Married,BR-026,Client needs financing for home renovation and repairs; first-time applicant. Ref-901469.,Yes,true,No
APP-201470,TWN,NA,2024-12-23,2021/10/13,48.0,110093.0,701,183122.37,2,0.499,0.12,"$4,721.01",Salaried,Home,North,Married,BR-029,Borrower applies for credit toward medical expenses; moderate credit risk profile. Ref-901470.,Yes,false,No
APP-201471,TWN,,2024-10-23,01/07/2022,21.0,72412.0,680,177262.52,0,0.886,7.15,"$5,218.07",Salaried,Business,South,Married,BR-001,Borrower applies for credit toward home renovation and repairs; moderate credit risk profile. Ref-901471.,Yes,false,No
APP-201472,TWN,n/a,2022-04-16,29-09-2024,27.0,114911.0,727,140347.84,2,0.415,2.57,"$3,699.47",Salaried,Education,North,Married,BR-045,Borrower requests funding for a family vacation abroad; moderate credit risk profile. Ref-901472.,Yes,false,No
APP-201473,TWN,,2021-01-12,2022-04-23 00:00:00,26.0,NA,694,57544.89,3,0.345,7.81,"$1,632.85",Salaried,Education,North,Married,BR-036,Customer requests funding for a family vacation abroad; good repayment record. Ref-901473.,No,false,No
APP-201474,TWN,Rental,2023-12-25,2021/12/04,22.0,93641.0,646,260400.89,1,0.83,4.89,"$6,782.88",Salaried,Medical,North,Single,BR-030,Borrower needs financing for expanding a small business; stable employment history. Ref-901474.,No,false,No
APP-201475,TWN,n/a,2023-11-29,2023/05/03,,67992.0,623,132421.43,0,0.689,5.36,"$3,481.16",Salaried,Home,North,Divorced,BR-041,Borrower requests funding for expanding a small business; first-time applicant. Ref-901475.,No,true,No
APP-201476,TWN,n/a,2022-06-05,2022-10-14 00:00:00,29.0,,517,105452.98,1,0.999,4.57,"$3,002.58",Salaried,Education,North,Married,BR-042,Client requests funding for medical expenses; stable employment history. Ref-901476.,No,false,No
APP-201477,TWN,NA,2024-02-26,24-06-2022,23.0,57252.0,748,37424.04,3,0.255,6.76,"$1,090.53",Salaried,Business,North,Married,BR-037,Applicant applies for credit toward a new vehicle purchase; first-time applicant. Ref-901477.,No,false,Yes
APP-201478,TWN,NA,2021-06-21,07/17/2021,41.0,45785.0,583,128746.63,1,0.646,9.9,"$3,913.77",Salaried,Education,North,Married,BR-009,Applicant needs financing for home renovation and repairs; existing customer over 5 years. Ref-901478.,No,true,Yes
APP-201479,TWN,?,2022-08-14,12-06-2021,47.0,45284.0,655,29137.71,2,0.224,7.98,$839.01,Unemployed,Business,North,Single,BR-037,Client applies for credit toward medical expenses; stable employment history. Ref-901479.,No,false,Yes
APP-201480,TWN,null,2021-10-31,09-03-2022,24.0,62133.0,794,147221.65,1,0.79,0.69,"$4,201.51",Salaried,Home,North,Single,BR-023,Customer seeks a loan to cover tuition and education costs; moderate credit risk profile. Ref-901480.,Yes,false,Yes
APP-201481,TWN,,2023-05-20,13-04-2023,33.0,100678.0,654,196099.59,2,0.5,4.95,"$5,556.14",Retired,Travel,North,Married,BR-044,Applicant seeks a loan to cover a family vacation abroad; first-time applicant. Ref-901481.,Yes,true,No
APP-201482,TWN,Freelance,2021-04-10,2021/02/05,null,50868.0,723,40875.74,0,0.315,2.34,"$1,087.58",Unemployed,Home,North,Married,BR-014,Client applies for credit toward tuition and education costs; existing customer over 5 years. Ref-901482.,No,false,No
APP-201483,TWN,null,2021-11-19,11/24/2023,37.0,63319.0,668,79609.43,1,0.376,1.02,"$2,394.89",Salaried,Medical,North,Single,BR-032,Client applies for credit toward home renovation and repairs; existing customer over 5 years. Ref-901483.,No,false,No
APP-201484,TWN,n/a,2021-08-21,2022-01-11 00:00:00,32.0,28784.0,729,48917.67,1,0.557,1.95,"$1,380.98",Unemployed,Travel,North,Single,BR-043,Borrower needs financing for a new vehicle purchase; existing customer over 5 years. Ref-901484.,No,true,No
APP-201485,TWN,-,2023-09-03,2023/10/26,50.0,,684,118948.08,1,0.755,2.48,"$3,009.31",Salaried,Education,North,Single,BR-040,Client needs financing for home renovation and repairs; stable employment history. Ref-901485.,Yes,false,No
APP-201486,TWN,?,2022-08-23,08/16/2023,50.0,105383.0,648,181184.75,1,0.529,9.6,"$5,009.34",Contract,Home,North,Married,BR-007,Customer seeks a loan to cover expanding a small business; existing customer over 5 years. Ref-901486.,No,false,No
APP-201487,TWN,-,2023-10-31,12/16/2022,48.0,88898.0,773,50497.33,1,0.189,7.45,"$1,357.94",Salaried,Travel,North,Single,BR-006,Applicant requests funding for expanding a small business; moderate credit risk profile. Ref-901487.,No,false,No
APP-201488,TWN,Rental,2021-07-07,2023-07-17 00:00:00,38.0,-,664,224885.66,1,0.945,8.53,"$5,818.34",Self-employed,Home,North,Single,BR-002,Borrower applies for credit toward a family vacation abroad; first-time applicant. Ref-901488.,Yes,false,No
APP-201489,TWN,?,2023-12-09,25-03-2022,64.0,45873.0,592,63321.48,3,0.508,6.99,"$1,826.08",Retired,Medical,North,Married,BR-017,Client needs financing for home renovation and repairs; stable employment history. Ref-901489.,No,false,No
APP-201490,TWN,null,2023-04-25,09-10-2021,,36745.0,660,84755.36,1,0.772,3.16,"$2,499.16",Salaried,Education,South,Single,BR-025,Applicant seeks a loan to cover tuition and education costs; existing customer over 5 years. Ref-901490.,No,true,No
APP-201491,TWN,-,2022-12-19,15-01-2021,35.0,56833.0,718,160388.24,1,0.647,3.91,"$4,809.23",Salaried,Car,North,Married,BR-032,Borrower seeks a loan to cover expanding a small business; good repayment record. Ref-901491.,No,true,No
APP-201492,TWN,Dividend,2022-07-16,2023-03-16 00:00:00,39.0,30696.0,607,90115.79,0,0.62,4.41,"$2,690.14",n/a,Medical,North,Single,BR-019,Client applies for credit toward a family vacation abroad; stable employment history. Ref-901492.,No,false,Yes
APP-201493,TWN,null,2024-11-17,2023-02-17 00:00:00,54.0,NA,735,30999.68,0,0.365,2.93,$944.83,Salaried,Travel,North,Married,BR-042,Customer requests funding for medical expenses; stable employment history. Ref-901493.,No,false,No
APP-201494,TWN,Dividend,2023-07-16,06/21/2021,31.0,94929.0,733,259209.96,0,0.958,4.21,"$6,755.63",Unemployed,Travel,North,Single,BR-010,Client seeks a loan to cover medical expenses; moderate credit risk profile. Ref-901494.,No,false,Yes
